Source,Title,Address,URL,Price,Beds,price_min,price_max,beds_min,beds_max
apartments.com,Elmwood Square Apartments,"505-515 Elmwood Ave, Buffalo, NY 14222",https://www.apartments.com/elmwood-square-apartments-buffalo-ny/rjpem02/,No price,Studio - 1 Bed,1375.0,1375.0,0.0,1.0
apartments.com,Pine Harbor Apartments,"10 7th St, Buffalo, NY 14201",https://www.apartments.com/pine-harbor-apartments-buffalo-ny/t4v9hx9/,No price,1-4 Beds,1220.0,1220.0,1.0,4.0
apartments.com,Marina Vista (Income Qualifications Apply),"12 Hertel Ave, Buffalo, NY 14207",https://www.apartments.com/marina-vista-income-qualifications-apply-buffalo-ny/rlf3j73/,No price,1-2 Beds,1220.0,1220.0,1.0,2.0
apartments.com,Artspace Buffalo Lofts,"1219 Main St, Buffalo, NY 14209",https://www.apartments.com/artspace-buffalo-lofts-buffalo-ny/ggmcerz/,No price,Studio - 3 Beds,1375.0,1375.0,0.0,3.0
apartments.com,Manhattan Square,"190 Manhattan Ave, Buffalo, NY 14215",https://www.apartments.com/manhattan-square-buffalo-ny/tp29fnc/,No price,2 Beds,1460.0,1460.0,2.0,2.0
apartments.com,ELIM Townhouses,"129 Holden Rd, Buffalo, NY 14214",https://www.apartments.com/elim-townhouses-buffalo-ny/20gb7gc/,No price,2-4 Beds,1460.0,1460.0,2.0,4.0
apartments.com,Hertel Park Senior Residences,"1625-1643 Hertel Ave, Buffalo, NY 14216",https://www.apartments.com/hertel-park-senior-residences-buffalo-ny/kwf1b59/,No price,1-2 Beds,1220.0,1220.0,1.0,2.0
apartments.com,Kenmore Tudors,"771-791 Kenmore Ave, Buffalo, NY 14223",https://www.apartments.com/kenmore-tudors-buffalo-ny/qtpxt0y/,No price,1-2 Beds,1220.0,1220.0,1.0,2.0
apartments.com,Jill Joseph Tower Seniors 55+,"66 Custer St, Buffalo, NY 14214",https://www.apartments.com/jill-joseph-tower-seniors-55-buffalo-ny/f5zcqgs/,No price,1-2 Beds,1220.0,1220.0,1.0,2.0
apartments.com,Lincoln Park Duplexes,"965 Highland Ave, Buffalo, NY 14223",https://www.apartments.com/lincoln-park-duplexes-buffalo-ny/4krvpql/,No price,3 Beds,1375.0,1375.0,3.0,3.0
apartments.com,Camelot Court Apartments,"9 Camelot Ct, Buffalo, NY 14214",https://www.apartments.com/camelot-court-apartments-buffalo-ny/0mg5jf1/,No price,1-2 Beds,1220.0,1220.0,1.0,2.0
apartments.com,Ellicott Town Center,"233 E Eagle St, Buffalo, NY 14204",https://www.apartments.com/ellicott-town-center-buffalo-ny/b2fr6lc/,No price,1-4 Beds,1220.0,1220.0,1.0,4.0
apartments.com,Ellicott Homes,"424 Swan St, Buffalo, NY 14204",https://www.apartments.com/ellicott-homes-buffalo-ny/4q5qdyk/,No price,2-4 Beds,1460.0,1460.0,2.0,4.0
apartments.com,Oxford Village Townhomes,"42 Oxford Ave, Amherst, NY 14226",https://www.apartments.com/oxford-village-townhomes-amherst-ny/en8jl0q/,No price,2 Beds,1460.0,1460.0,2.0,2.0
apartments.com,"2371 Niagara St, Buffalo, NY 14207",No address,https://www.apartments.com/2371-niagara-st-buffalo-ny-unit-2/z3llzpy/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"46 MacArthur Dr, Buffalo, NY 14221",No address,https://www.apartments.com/46-macarthur-dr-buffalo-ny/rxmn3e0/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,No title,No address,No link,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"74 Loepere St, Buffalo, NY 14212",No address,https://www.apartments.com/74-loepere-st-buffalo-ny/v9zbxkd/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"38 Goulding Ave, Buffalo, NY 14208",No address,https://www.apartments.com/38-goulding-ave-buffalo-ny/9m8b0r4/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"359 S Ogden St, Buffalo, NY 14206",No address,https://www.apartments.com/359-s-ogden-st-buffalo-ny-unit-upper/x8ywcjp/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"246 Whitney Pl, Buffalo, NY 14201",No address,https://www.apartments.com/246-whitney-pl-buffalo-ny-unit-1st-floor-rear/j367yv7/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1357-1357 Millersport Hwy, Buffalo, NY 14221",No address,https://www.apartments.com/1357-1357-millersport-hwy-buffalo-ny-unit-1357-8/hztb693/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"378 Florida St, Buffalo, NY 14208",No address,https://www.apartments.com/378-florida-st-buffalo-ny/0ycek02/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"93 Baynes St, Buffalo, NY 14213",No address,https://www.apartments.com/93-baynes-st-buffalo-ny-unit-2/8wj60p0/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"305 Bird Ave, Buffalo, NY 14213",No address,https://www.apartments.com/305-bird-ave-buffalo-ny/pjvztdv/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"184 14th St, Buffalo, NY 14213",No address,https://www.apartments.com/184-14th-st-buffalo-ny/5hyp3zn/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"4865 Main St, Buffalo, NY 14226",No address,https://www.apartments.com/4865-main-st-buffalo-ny/70789ew/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"237 W Girard Blvd, Buffalo, NY 14217",No address,https://www.apartments.com/237-w-girard-blvd-buffalo-ny/gx39rhw/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1540 Abbott Rd, Buffalo, NY 14218",No address,https://www.apartments.com/1540-abbott-rd-buffalo-ny-unit-1/rz1b4z3/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"901 Dick Rd, Buffalo, NY 14225",No address,https://www.apartments.com/furnished-studio-buffalo-airport-buffalo-ny/y6830pt/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"4865 Main St, Buffalo, NY 14226",No address,https://www.apartments.com/4865-main-st-buffalo-ny/x857q1p/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"237 W Girard Blvd, Buffalo, NY 14217",No address,https://www.apartments.com/237-w-girard-blvd-buffalo-ny/w2fwxqj/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,No title,No address,No link,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1560 Delaware Ave, Buffalo, NY 14209",No address,https://www.apartments.com/1560-delaware-ave-buffalo-ny-unit-1/ttften9/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"305 Bird Ave, Buffalo, NY 14213",No address,https://www.apartments.com/305-bird-ave-buffalo-ny/g4qn3dx/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1540 Abbott Rd, Buffalo, NY 14218",No address,https://www.apartments.com/1540-abbott-rd-buffalo-ny-unit-2/8ybnzw0/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2 Niagara Fls Blvd, Buffalo, NY 14214",No address,https://www.apartments.com/2-niagara-fls-blvd-buffalo-ny-unit-id1239423p/t6xjpb9/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2668 Elmwood Ave, Buffalo, NY 14217",No address,https://www.apartments.com/2668-elmwood-ave-buffalo-ny-unit-232/vwywdnf/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,No title,No address,No link,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"140 Commonwealth Ave, Buffalo, NY 14216",No address,https://www.apartments.com/140-commonwealth-ave-buffalo-ny/kvrz27b/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"871 Delaware Ave, Buffalo, NY 14209",No address,https://www.apartments.com/871-delaware-ave-buffalo-ny-unit-apt-15/s0r9427/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"46 Blum Ave, Buffalo, NY 14216",No address,https://www.apartments.com/46-blum-ave-buffalo-ny/m0qj41l/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1431 Hertel Ave Unit 1, Buffalo, NY 14216",No address,https://www.apartments.com/1431-hertel-ave-buffalo-ny-unit-1/7xzfqbx/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"66 Woodside Ave, Buffalo, NY 14220",No address,https://www.apartments.com/66-woodside-ave-buffalo-ny/pp1j1qt/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"51 Audet Dr, Buffalo, NY 14227",No address,https://www.apartments.com/51-audet-dr-buffalo-ny/6g4j7xv/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"367 Connecticut St, Buffalo, NY 14213",No address,https://www.apartments.com/367-connecticut-st-buffalo-ny-unit-2/swy5yq7/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"178 Ridgewood Rd Unit 2, Buffalo, NY 14220",No address,https://www.apartments.com/178-ridgewood-rd-buffalo-ny-unit-2/h88rgy2/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"244 Virginia St, Buffalo, NY 14201",No address,https://www.apartments.com/244-virginia-st-buffalo-ny/j0bj1t4/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"244 Virginia St, Buffalo, NY 14201",No address,https://www.apartments.com/244-virginia-st-buffalo-ny/0dvteh1/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"171 Richmond Ave, Buffalo, NY 14222",No address,https://www.apartments.com/171-richmond-ave-buffalo-ny-unit-1/t1zl2xb/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"10 Bristol Dr, Buffalo, NY 14228",No address,https://www.apartments.com/10-bristol-dr-buffalo-ny/jts7157/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"20 South St, Buffalo, NY 14204",No address,https://www.apartments.com/20-south-st-buffalo-ny-unit-2/5t14dlq/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"114 Commonwealth Ave, Buffalo, NY 14216",No address,https://www.apartments.com/114-commonwealth-ave-buffalo-ny-unit-upper/h57vce1/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"179 Florida St, Buffalo, NY 14208",No address,https://www.apartments.com/179-florida-st-buffalo-ny-unit-upper/7v4fg1w/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"383 Washington Ave, Buffalo, NY 14217",No address,https://www.apartments.com/383-washington-ave-buffalo-ny-unit-2/dwtzh8h/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"638 Hertel Ave, Buffalo, NY 14207",No address,https://www.apartments.com/638-hertel-ave-buffalo-ny/mvd2jph/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"137 Lockwood Ave, Buffalo, NY 14220",No address,https://www.apartments.com/137-lockwood-ave-buffalo-ny-unit-lower/lzy08jg/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"37 Holland Pl, Buffalo, NY 14209",No address,https://www.apartments.com/37-holland-pl-buffalo-ny/5wemc0q/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"220 Wagner St, Buffalo, NY 14206",No address,https://www.apartments.com/220-wagner-st-buffalo-ny/vrfje9g/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1317 McKinley Pkwy, Buffalo, NY 14218",No address,https://www.apartments.com/1317-mckinley-pkwy-buffalo-ny/bq89vw8/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2660 Elmwood Ave, Tonawanda Town, NY 14217",No address,https://www.apartments.com/2660-elmwood-ave-tonawanda-town-ny-unit-6/xjhf82p/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"453 Abbott Rd Unit Upper, Buffalo, NY 14220",No address,https://www.apartments.com/453-abbott-rd-buffalo-ny/1pvx717/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"190 Hamilton Dr Unit 190 Hamilton Drive Upper, Buffalo, NY 14226",No address,https://www.apartments.com/190-hamilton-dr-buffalo-ny/mx9sfnk/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"50 Mount Vernon Ave Unit Lower, Buffalo, NY 14210",No address,https://www.apartments.com/50-mount-vernon-ave-buffalo-ny/fkvf2cs/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"735 Amherst St Unit Lower, Buffalo, NY 14216",No address,https://www.apartments.com/735-amherst-st-buffalo-ny/5jywwmm/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"355 Saratoga Rd Unit 2, Buffalo, NY 14226",No address,https://www.apartments.com/355-saratoga-rd-buffalo-ny-unit-2/ywjfbmt/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"228 Woodward Ave Unit #1, Buffalo, NY 14214",No address,https://www.apartments.com/228-woodward-ave-buffalo-ny/clw72mg/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"467 Wyoming Ave Unit #3, Buffalo, NY 14215",No address,https://www.apartments.com/467-wyoming-ave-buffalo-ny/gyg031z/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"110 Bidwell Pkwy Unit 3, Buffalo, NY 14222",No address,https://www.apartments.com/110-bidwell-pkwy-buffalo-ny/9vymt05/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"112 Bidwell Pkwy Unit 2, Buffalo, NY 14222",No address,https://www.apartments.com/112-bidwell-pkwy-buffalo-ny-unit-2/v6y3pzg/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"510 Bird Ave Unit 4, Buffalo, NY 14222",No address,https://www.apartments.com/510-bird-ave-buffalo-ny/8egjdg2/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"256 Bryant St, Buffalo, NY 14222",No address,https://www.apartments.com/256-bryant-st-buffalo-ny/52pks3m/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"109 Plymouth Ave Unit 2, Buffalo, NY 14201",No address,https://www.apartments.com/109-plymouth-ave-buffalo-ny/srq3t87/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"114 Woodside Ave Unit UPPER APARTMENT, Buffalo, NY 14220",No address,https://www.apartments.com/114-woodside-ave-buffalo-ny/gh4hyxw/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"50 Ideal St, Buffalo, NY 14206",No address,https://www.apartments.com/50-ideal-st-buffalo-ny/pck3h5s/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"501 Forest Ave Unit 3, Buffalo, NY 14222",No address,https://www.apartments.com/501-forest-ave-buffalo-ny/seh2g34/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"586 Martin Rd Unit upper, Buffalo, NY 14218",No address,https://www.apartments.com/586-martin-rd-buffalo-ny/e0823bn/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"805 W Ferry St Unit 3rd Floor, Buffalo, NY 14222",No address,https://www.apartments.com/805-w-ferry-st-buffalo-ny/dgfcw4h/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"25 Fernwood Ave Unit Upper, Buffalo, NY 14206",No address,https://www.apartments.com/25-fernwood-ave-buffalo-ny/czbxzyd/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"198 Columbus Ave Unit Lower, Buffalo, NY 14220",No address,https://www.apartments.com/198-columbus-ave-buffalo-ny/m808hfh/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2338 Elmwood Ave Unit Upstairs studio, Buffalo, NY 14217",No address,https://www.apartments.com/2338-elmwood-ave-buffalo-ny/pbs6q6r/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2338 Elmwood Ave Unit Upstairs 1 bedroom, Buffalo, NY 14217",No address,https://www.apartments.com/2338-elmwood-ave-buffalo-ny/chj1xsg/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"124 18th St Unit upper, Buffalo, NY 14213",No address,https://www.apartments.com/124-18th-st-buffalo-ny/z1zfbtw/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"50 Greenfield St Unit 2, Buffalo, NY 14214",No address,https://www.apartments.com/50-greenfield-st-buffalo-ny/jmpnbj4/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"402 W Ferry St Unit 2, Buffalo, NY 14213",No address,https://www.apartments.com/402-w-ferry-st-buffalo-ny/l0t799f/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"64 Cunard Rd Unit upper, Buffalo, NY 14216",No address,https://www.apartments.com/64-cunard-rd-buffalo-ny/7qvswmy/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1899 Hertel Ave Unit Upper Rear, Buffalo, NY 14214",No address,https://www.apartments.com/1899-hertel-ave-buffalo-ny/we6y0bk/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"4821 Harlem Rd Unit Upstairs, Buffalo, NY 14226",No address,https://www.apartments.com/4821-harlem-rd-buffalo-ny/4xxxdfh/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"45 Fairchild Pl Unit Upper, Buffalo, NY 14216",No address,https://www.apartments.com/45-fairchild-pl-buffalo-ny/w5wk1eh/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"116 Bidwell Pky, Buffalo, NY 14222",No address,https://www.apartments.com/116-bidwell-pky-buffalo-ny/g0te63y/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"466 Richmond Ave Unit Apartment 2, Buffalo, NY 14222",No address,https://www.apartments.com/466-richmond-ave-buffalo-ny/4l1efdk/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"43 Williamsburg Sq Unit A, Buffalo, NY 14221",No address,https://www.apartments.com/43-williamsburg-sq-buffalo-ny/5wb3fbn/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1230 Colvin Blvd Unit Endcap, Buffalo, NY 14223",No address,https://www.apartments.com/1230-colvin-blvd-buffalo-ny/p09r8rs/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"620 Grant St, Buffalo, NY 14213",No address,https://www.apartments.com/620-grant-st-buffalo-ny/gqype5y/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"107 Kail St Unit 1, Buffalo, NY 14207",No address,https://www.apartments.com/107-kail-st-buffalo-ny/qf68h8z/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"373 Bryant St Unit 1, Buffalo, NY 14222",No address,https://www.apartments.com/373-bryant-st-buffalo-ny/th65sgb/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"146 Wanda Ave, Buffalo, NY 14211",No address,https://www.apartments.com/146-wanda-ave-buffalo-ny/sp3q6y4/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"281 Crestwood Ave Unit Upper, Buffalo, NY 14216",No address,https://www.apartments.com/281-crestwood-ave-buffalo-ny/4c29jnh/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"4266 Greenfield Pkwy Unit 4266 Greenfield Duplex, Buffalo, NY 14219",No address,https://www.apartments.com/4266-greenfield-pkwy-buffalo-ny/7vcd97y/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"49 Crestwood Ave Unit Lower, Buffalo, NY 14216",No address,https://www.apartments.com/49-crestwood-ave-buffalo-ny/ltq7gke/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"175 Plymouth Ave Unit 175 Plymouth Ave, Apt. 2, Buffalo, NY 14213",No address,https://www.apartments.com/175-plymouth-ave-buffalo-ny/5lk1dwn/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"67 Greenfield St Unit upper rear, Buffalo, NY 14214",No address,https://www.apartments.com/67-greenfield-st-buffalo-ny/phbw7vv/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"159 Laurel St Unit Lower, Buffalo, NY 14208",No address,https://www.apartments.com/159-laurel-st-buffalo-ny/lsfdwyd/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1190 Cleveland Dr Unit Right, Buffalo, NY 14225",No address,https://www.apartments.com/1190-cleveland-dr-buffalo-ny/719kqfz/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"238 Crestwood Ave Unit Lower, Buffalo, NY 14216",No address,https://www.apartments.com/238-crestwood-ave-buffalo-ny-unit-lower/7vvk26w/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"7170 Transit Rd Unit #4, Buffalo, NY 14221",No address,https://www.apartments.com/7170-transit-rd-buffalo-ny/98kz4p4/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"414 Taunton Pl Unit Lower, Buffalo, NY 14216",No address,https://www.apartments.com/414-taunton-pl-buffalo-ny/rmt86x3/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"108 David Ave Unit Home, Buffalo, NY 14225",No address,https://www.apartments.com/108-david-ave-buffalo-ny/yytk43r/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"33 Norwood Ave Unit Lower, Buffalo, NY 14222",No address,https://www.apartments.com/33-norwood-ave-buffalo-ny/hxwr970/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"702 West Ave Unit 1, Buffalo, NY 14213",No address,https://www.apartments.com/702-west-ave-buffalo-ny/jnqgtb6/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2923 River Rd Unit Studio, Buffalo, NY 14207",No address,https://www.apartments.com/2923-river-rd-buffalo-ny/6gz9fes/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"40 Putnam St, Buffalo, NY 14213",No address,https://www.apartments.com/40-putnam-st-buffalo-ny/5g17hzn/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"99 Custer St, Buffalo, NY 14214",No address,https://www.apartments.com/99-custer-st-buffalo-ny/mevv4hl/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"19 Sand St, Buffalo, NY 14218",No address,https://www.apartments.com/19-sand-st-buffalo-ny/2jvpfsb/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"504 Washington St Unit Lower, Buffalo, NY 14203",No address,https://www.apartments.com/504-washington-st-buffalo-ny/h6zcep3/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"61 Manchester Pl Unit 2, Buffalo, NY 14213",No address,https://www.apartments.com/61-manchester-pl-buffalo-ny/zbwn79z/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"3952 Ridge Lea Rd Unit C, Buffalo, NY 14228",No address,https://www.apartments.com/3952-ridge-lea-rd-buffalo-ny/9138m06/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"97 Campus Dr N, Buffalo, NY 14226",No address,https://www.apartments.com/97-campus-dr-n-buffalo-ny/ne8xejn/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"471 S Ogden St Unit Lowet, Buffalo, NY 14206",No address,https://www.apartments.com/471-s-ogden-st-buffalo-ny/9lrzvy7/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"15 Cornwall Ave Unit 1 st floor, Buffalo, NY 14215",No address,https://www.apartments.com/15-cornwall-ave-buffalo-ny/x50kpcq/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"85 Como Ave Unit Lower, Buffalo, NY 14220",No address,https://www.apartments.com/85-como-ave-buffalo-ny/bx9qnl9/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"604 Colvin Ave, Buffalo, NY 14216",No address,https://www.apartments.com/604-colvin-ave-buffalo-ny/s04hmj5/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"17 Sunshine Dr, Buffalo, NY 14228",No address,https://www.apartments.com/17-sunshine-dr-buffalo-ny/pls79jv/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"112 Culver Rd Unit Lower Apartment, Buffalo, NY 14220",No address,https://www.apartments.com/112-culver-rd-buffalo-ny/mepmhgk/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"3920 Ridge Lea Rd Unit C, Buffalo, NY 14228",No address,https://www.apartments.com/3920-ridge-lea-rd-buffalo-ny-unit-c/bq5gh68/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"78 Callodine Ave Unit Upper, Eggertsville, NY 14226",No address,https://www.apartments.com/78-callodine-ave-eggertsville-ny/xh90lrn/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"225 Niagara Falls Blvd, Eggertsville, NY 14226",No address,https://www.apartments.com/225-niagara-falls-blvd-eggertsville-ny/l1vxlbg/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"54 Knowlton Ave Unit 54 Knowlton Ave, Lackawanna, NY 14218",No address,https://www.apartments.com/54-knowlton-ave-lackawanna-ny/45mezwl/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"826 Englewood Ave Unit #3, Town Of Tonawanda, NY 14223",No address,https://www.apartments.com/826-englewood-ave-town-of-tonawanda-ny/brnzrnb/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"46 Kirkwood Dr Unit Kirkwood Upper, West Seneca, NY 14224",No address,https://www.apartments.com/46-kirkwood-dr-west-seneca-ny/26t92f9/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"608 Elmwood Ave Unit 207-D, Buffalo, NY 14222",No address,https://www.apartments.com/608-elmwood-ave-buffalo-ny/cgmn3nd/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1072 Ellicott St Unit 1, Buffalo, NY 14209",No address,https://www.apartments.com/1072-ellicott-st-buffalo-ny/nhz6kdm/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"129 Kensington Ave, Buffalo, NY 14214",No address,https://www.apartments.com/129-kensington-ave-buffalo-ny/pmbyh6v/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"497 Breckenridge St Unit 1, Buffalo, NY 14213",No address,https://www.apartments.com/497-breckenridge-st-buffalo-ny-unit-1/9gvln74/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"430 Colvin Ave Unit 430 Colvin Upper, Buffalo, NY 14216",No address,https://www.apartments.com/430-colvin-ave-buffalo-ny-unit-430-colvin-upper/w26t7xl/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"61 Hirschfield Dr Unit Upper, Buffalo, NY 14221",No address,https://www.apartments.com/61-hirschfield-dr-buffalo-ny-unit-upper/8br9p02/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"5 Gren-Way Aly Unit 6, Buffalo, NY 14222",No address,https://www.apartments.com/5-gren-way-aly-buffalo-ny-unit-6/tdkp0h8/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"390 Linwood Ave Unit 4, Buffalo, NY 14209",No address,https://www.apartments.com/390-linwood-ave-buffalo-ny/yvfe6qv/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1696 Orchard Park Rd, Buffalo, NY 14224",No address,https://www.apartments.com/1696-orchard-park-rd-buffalo-ny/m9mz6pj/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"37 Sandy Ln Unit Upper, Buffalo, NY 14227",No address,https://www.apartments.com/37-sandy-ln-buffalo-ny/nknxz8m/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"100 Belmont Ave Unit 5, Buffalo, NY 14223",No address,https://www.apartments.com/100-belmont-ave-buffalo-ny/cykeshd/,No price,No beds info,1375.0,1375.0,1.0,1.0
